112295	40.8061	200714
112217	39.9196	200645
112223	41.1671	200349
112511	41.0834	200659
112354	40.2636	200790
112333	40.6155	200634
112426	40.5377	200432
112165	41.3897	200980
112370	41.1631	200802
112215	40.0656	200378
20603.8	2.58383	203153
35664	4.30065	202568
4521.4	0.771614	207904
16820.4	2.3721	203861
36186.1	4.60494	202381
62624.3	7.55304	201440
6927.8	1.34999	205571
25759.6	3.83525	201799
55917.4	7.31005	201968
96891.7	11.5055	200950
18003	1.31997	206217
18156.2	1.34963	204733
18022.5	1.37267	207100
17990.4	1.27696	204207
17980.9	1.35044	206504
17940.6	1.39338	205989
18102.3	1.30729	203478
18043.5	1.35374	205739
17759.3	1.32831	204998
18012.8	1.2898	207163
