108703	24.1349	1998.3
108874	23.794	1996.5
108806	24.1497	1997
109088	24.2073	1998.3
108754	24.1233	1996.9
108860	24.3978	1998.6
108945	24.1759	1996.9
108516	24.0164	1995
109024	24.0127	1997.2
108774	24.2305	1998.7
20182.4	1.19444	1997
35291.8	1.58879	1997.9
4293	0.856247	1997.1
16360.6	1.50768	1997.5
35626.6	2.09091	1998.4
61897.6	2.75897	1994.9
6647.2	1.36195	1997.3
25072.6	2.29777	1996.3
54878.5	3.22472	1998.4
95828.6	4.28061	1996.6
17594.9	1.33203	1996.5
17759.8	1.34828	1997.9
17695.7	1.35486	1997.4
17702.5	1.34763	1995.4
17643.6	1.34656	1998
17578.2	1.37695	1996
17750.7	1.37422	1995.6
17678.9	1.34503	1999.2
17398.5	1.35897	1997.8
17679.8	1.37676	1996.4
