104028	23.9649	1995.2
103994	23.9264	1997.2
103975	23.9405	1997.3
104088	23.5972	1995.6
103548	23.9122	1996.1
103934	23.8002	1996.1
103996	24.0203	1997.2
103556	23.803	1996.4
103843	23.7531	1996.5
103689	23.4372	1998.4
19411.7	1.16045	1996.7
34164.6	1.55127	1996.3
4077	0.837988	1994.9
15526.4	1.47465	1994.7
34345	2.04663	1997.8
59835.4	2.69932	1998
6227.8	1.33401	1997.4
23971.1	2.30084	1996.3
53068	3.27669	1996.9
92965.6	4.21376	1997.7
16957.6	1.35454	1997.2
17157.8	1.31773	1995.6
16999.8	1.34823	1998.2
16977	1.31106	1995.9
17023.9	1.32956	1997.4
17034.3	1.33983	1996.5
17138.8	1.33503	1996.2
17015.2	1.31423	1995.4
16729.7	1.31526	1997
17074	1.3274	1995
