111932	23.2932	1904.5
111468	22.2993	1906
111296	23.1624	1904
111738	23.107	1903
111566	22.533	1908.5
111768	22.3768	1897
111125	22.3369	1903
111738	22.6438	1902
111734	22.8243	1903.5
110936	22.8244	1902.5
20371	1.20307	1826.5
35379.5	1.61071	1866.5
4484	0.734924	1624
16477	1.41789	1794.5
35846	2.12159	1856
62406.5	2.86986	1896.5
6904	1.19312	1696.5
25481	2.30068	1824.5
55468	3.36809	1894
96633.5	4.61186	1908.5
17899.7	1.2595	1699.5
17973.1	1.20548	1694
17968.2	1.25363	1689
17749.5	1.16892	1706
17820	1.225	1692.5
17790.8	1.25453	1693
18038.6	1.18297	1688
18002.1	1.20843	1685.5
17532.5	1.23594	1695.5
17969.3	1.19237	1698.5
