104244	23.6219	24975
104577	23.4312	24975
103492	23.8606	24975
103558	23.3537	24975
104132	23.9673	24975
104210	23.8618	24975
104317	23.6154	24975
104168	23.2876	24975
103738	24.2212	24975
104006	24.1119	24975
19401	1.1629	24975
34216	1.58228	24975
4148	0.891678	24975
15521.5	1.42183	24975
34386	2.19775	24975
60079.5	2.68241	24975
6289	1.32537	24975
23889.5	2.21181	24975
52865.5	3.2272	24975
93193	4.14887	24975
17128.3	1.25208	24975
17138.8	1.24574	24975
17027.1	1.33676	24975
17104.2	1.31544	24975
16992.3	1.32144	24975
17145.5	1.33036	24975
17070.8	1.30794	24975
17089.3	1.27007	24975
16822.8	1.29795	24975
17085.6	1.32056	24975
