110992	21.9402	1320.5
111723	22.0997	1368.5
111620	23.2322	1357
111886	22.8015	1370.5
111356	21.8929	1328
111372	22.3339	1340
111176	22.6294	1328
111723	22.6126	1334
111401	22.7098	1369
111837	22.6193	1348
20409.5	1.24611	1020
35432	1.94155	1139.5
4435	0.438967	591
16623	1.22705	873.5
35622.5	2.40745	1115
62317	3.72652	1340
6876.5	0.740074	668
25259	2.1313	1025
55603	4.0674	1310
96319.5	5.91416	1372
17915.9	0.765945	704.5
18112.5	0.728988	675
17857.5	0.767462	705
17791.6	0.751525	720
17864.3	0.733905	680
17856.2	0.740275	679.5
17977.6	0.768023	699
17948.9	0.732937	670
17639.5	0.754039	681.5
17850.2	0.751667	700.5
