112210	46.1108	200775
112535	48.0703	200176
112360	43.5294	200210
112586	43.1548	200142
112386	42.3628	200428
112160	42.3985	200458
112372	43.0545	200444
112045	43.0823	200488
112266	42.4648	200196
112524	44.3555	200418
20599.5	2.62619	203457
35611.5	4.43231	203428
4549	0.810258	209672
16848	2.436	201370
36140	4.6888	201524
62692	7.60582	201698
6930.5	1.31271	203530
25727.5	3.85712	202778
55939	7.48748	202729
96980.5	11.607	201398
18011.8	1.21998	204750
18137.2	1.27258	207988
17982.8	1.33966	201910
18001	1.22542	201802
17969.8	1.37394	200900
17952.2	1.44888	202930
18117.9	1.26993	200252
17983.8	1.406	206842
17730.1	1.37391	204142
17994.3	1.38955	204162
