109277	24.1219	24975
109242	24.2071	24975
109261	24.3339	24975
109291	24.1634	24975
109292	24.2868	24975
109093	24.3023	24975
109418	24.1702	24975
109045	24.0161	24975
109435	24.2415	24975
109155	24.1385	24975
20268	1.20846	24975
35340.9	1.57967	24975
4368.15	0.857292	24975
16424.2	1.47245	24975
35647.8	2.08278	24975
61995.1	2.72259	24975
6694.45	1.3465	24975
25206	2.29393	24975
55060.9	3.29586	24975
96038.6	4.30605	24975
17645.8	1.35354	24975
17834	1.35173	24975
17732.2	1.35425	24975
17746.4	1.33929	24975
17697.5	1.33415	24975
17615.8	1.35847	24975
17850.3	1.34685	24975
17734.5	1.33595	24975
17454.3	1.36707	24975
17706.5	1.34684	24975
