106473	1.67138	458.93
106416	1.64122	460.72
106267	1.64147	445.39
106318	1.66133	450.24
106598	1.71872	466.07
106568	1.74401	484.405
106446	1.69168	452.6
106320	1.71162	477.755
106520	1.76812	479.48
106536	1.74672	472.395
20619.6	0.094339	371.73
35689.9	0.178364	466.15
4541.65	0.0233178	189.585
16878.1	0.11522	378.75
36259.9	0.360455	543.42
62722.7	0.634729	674.185
6991.79	0.0500629	252.86
25826.1	0.306938	511.075
55894.9	0.765596	720.03
96398.7	1.14616	785.815
18051.3	0.0699487	255.305
18188.1	0.0709061	281.135
18036.6	0.0729913	268.165
18052.7	0.0817394	257.63
18013.9	0.0702928	281.54
17991.6	0.0584565	258.45
18161.9	0.0815131	306.75
18089.3	0.0648686	259.42
17817.6	0.0611578	281.97
18042.7	0.0706898	278.765
