112505	39.0105	200832
112243	41.5811	200674
112434	40.1401	200682
112150	39.5235	200616
112462	40.6312	200114
112464	40.5721	201074
112410	40.587	200672
112081	39.9876	200784
112344	39.1668	200272
112286	39.9221	201487
20605.5	2.59331	203096
35543.5	4.21773	200967
4505	0.713304	200093
16833	2.32071	203714
36127	4.63143	202499
62642.5	7.544	201348
6850	1.15254	203475
25823	3.88546	200400
55877.5	7.26075	201722
96819.5	11.3526	201531
18030.1	1.29679	203868
18118.1	1.24916	208254
17976.5	1.31753	203352
18006.3	1.20475	203592
17964.2	1.24811	205930
17913.3	1.27669	205618
18112.7	1.36143	205466
17993.3	1.27388	203072
17779.5	1.26364	204170
18031.2	1.2372	202808
