1	3507
2	3529
3	3530
4	3543
5	3557
6	3577
7	3619
8	3628
9	3579
10	3614
11	3624
12	3617
13	3604
14	3620
15	3580
16	3602
17	3617
18	3566
19	3576
20	3566
21	3549
22	3548
23	3577
24	3531
25	3481
26	3521
27	3517
28	3536
29	3525
30	3540
31	3556
32	3549
33	3524
34	3576
35	3605
36	3603
37	3611
38	3594
39	3602
40	3586
41	3605
42	3585
43	3588
44	3563
45	3571
46	3560
47	3565
48	3566
49	3556
50	3566
51	3571
52	3566
53	3565
54	3522
55	3534
56	3610
57	3595
58	3587
59	3576
60	3604
61	3665
62	3671
63	3703
64	3700
65	3678
66	3639
67	3627
68	3596
69	3595
70	3603
71	3596
72	3545
73	3563
74	3545
75	3527
76	3500
77	3532
78	3546
79	3519
80	3509
81	3526
82	3530
83	3585
84	3587
85	3569
86	3605
87	3641
88	3632
89	3619
90	3622
91	3619
92	3651
93	3626
94	3635
95	3670
96	3635
97	3583
98	3582
99	3574
100	3527
101	3522
102	3479
103	3465
104	3493
105	3506
106	3544
107	3527
108	3480
109	3515
110	3489
111	3496
112	3508
113	3522
114	3509
115	3519
116	3497
117	3536
118	3538
119	3530
120	3532
121	3488
122	3474
123	3471
124	3449
125	3460
126	3433
127	3439
128	3429
129	3446
130	3439
131	3397
132	3393
133	3382
134	3438
135	3464
136	3483
137	3489
138	3451
139	3462
140	3484
141	3510
142	3522
143	3502
144	3503
145	3468
146	3450
147	3474
148	3465
149	3465
150	3423
151	3391
152	3390
153	3381
154	3364
155	3406
156	3410
157	3431
158	3403
159	3441
160	3439
161	3431
162	3456
163	3488
164	3473
165	3458
166	3487
167	3498
168	3516
169	3452
170	3484
171	3485
172	3467
173	3453
174	3440
175	3454
176	3442
177	3445
178	3479
179	3462
180	3471
181	3543
182	3549
183	3560
184	3544
185	3561
186	3557
187	3542
188	3531
189	3467
190	3497
191	3464
192	3521
193	3534
194	3584
195	3576
196	3607
197	3617
198	3655
199	3656
200	3602
201	3564
202	3564
203	3550
204	3515
205	3510
206	3505
207	3557
208	3551
209	3535
210	3528
211	3484
212	3458
213	3512
214	3535
215	3527
216	3577
217	3579
218	3609
219	3612
220	3637
221	3632
222	3599
223	3572
224	3579
225	3605
226	3591
227	3606
228	3605
229	3581
230	3523
231	3538
232	3538
233	3534
234	3538
235	3543
236	3523
237	3520
238	3538
239	3521
240	3535
241	3489
242	3502
243	3528
244	3509
245	3525
246	3524
247	3555
248	3523
249	3504
250	3510
251	3509
252	3579
253	3555
254	3579
255	3578
256	3561
257	3561
258	3544
259	3529
260	3534
261	3563
262	3559
263	3589
264	3596
265	3598
266	3621
267	3626
268	3607
269	3596
270	3585
271	3594
272	3562
273	3567
274	3567
275	3556
276	3566
277	3557
278	3575
279	3637
280	3591
281	3605
282	3572
283	3538
284	3509
285	3574
286	3581
287	3542
288	3575
289	3558
290	3569
291	3579
292	3567
293	3590
294	3622
295	3628
296	3631
297	3628
298	3653
299	3623
300	3619
301	3606
302	3634
303	3591
304	3583
305	3563
306	3567
307	3535
308	3520
309	3510
310	3500
311	3485
312	3486
313	3473
314	3299
315	3255
316	3327
317	3316
318	3346
319	3345
320	3313
321	3342
322	3357
323	3354
324	3360
325	3380
326	3363
327	3341
328	3334
329	3515
330	3547
331	3562
332	3515
333	3516
334	3545
335	3502
336	3466
337	3386
338	3473
339	3538
340	3548
341	3575
342	3544
343	3513
344	3515
345	3561
346	3543
347	3609
348	3617
349	3610
350	3598
351	3570
352	3568
353	3543
354	3506
355	3558
356	3600
357	3585
358	3599
359	3586
360	3554
361	3542
362	3531
363	3544
364	3542
365	3514
366	3472
367	3532
368	3527
369	3527
370	3525
371	3528
372	3483
373	3304
374	3485
375	3488
376	3526
377	3542
378	3573
379	3547
380	3542
381	3564
382	3564
383	3594
384	3572
385	3579
386	3616
387	3629
388	3592
389	3567
390	3573
391	3559
392	3553
393	3559
394	3589
395	3565
396	3539
397	3546
398	3544
399	3492
400	3456
401	3517
402	3500
403	3525
404	3484
405	3514
406	3497
407	3520
408	3521
409	3508
410	3465
411	3533
412	3517
413	3537
414	3551
415	3539
416	3536
417	3514
418	3490
419	3524
420	3518
421	3518
422	3509
423	3486
424	3471
425	3495
426	3478
427	3486
428	3464
429	3503
430	3543
431	3575
432	3551
433	3562
434	3552
435	3566
436	3572
437	3547
438	3590
439	3546
440	3597
441	3586
442	3600
443	3624
444	3598
445	3591
446	3578
447	3572
448	3544
449	3543
450	3540
451	3577
452	3562
453	3532
454	3602
455	3632
456	3642
457	3645
458	3577
459	3582
460	3673
461	3642
462	3670
463	3674
464	3695
465	3679
466	3675
467	3670
468	3635
469	3577
470	3620
471	3626
472	3629
473	3589
474	3585
475	3569
476	3598
477	3610
478	3638
479	3627
480	3598
481	3667
482	3622
483	3636
484	3602
485	3650
486	3685
487	3663
488	3654
489	3651
490	3658
491	3609
492	3651
493	3646
494	3628
495	3634
496	3620
497	3663
498	3648
499	3646
500	3605
501	3614
502	3549
503	3597
504	3554
505	3604
506	3641
507	3621
508	3611
509	3649
510	3659
511	3645
512	3615
513	3645
514	3644
515	3587
516	3630
517	3671
518	3667
519	3663
520	3610
521	3686
522	3667
523	3666
524	3642
525	3643
526	3641
527	3644
528	3612
529	3629
530	3641
531	3629
532	3591
533	3632
534	3598
535	3620
536	3631
537	3571
538	3629
539	3615
540	3598
541	3639
542	3632
543	3633
544	3660
545	3606
546	3645
547	3620
548	3631
549	3654
550	3624
551	3634
552	3689
553	3656
554	3691
555	3709
556	3681
557	3749
558	3746
559	3741
560	3780
561	3757
562	3726
563	3740
564	3720
565	3757
566	3755
567	3746
568	3749
569	3725
570	3733
571	3747
572	3748
573	3780
574	3801
575	3770
576	3795
577	3742
578	3750
579	3826
580	3823
581	3794
582	3816
583	3797
584	3797
585	3785
586	3739
587	3781
588	3747
589	3799
590	3784
591	3785
592	3728
593	3825
594	3800
595	3826
596	3813
597	3784
598	3794
599	3789
600	3791
601	3808
602	3755
603	3810
604	3812
605	3810
606	3785
607	3813
608	3788
609	3803
610	3824
611	3809
612	3799
613	3739
614	3791
615	3757
616	3781
617	3813
618	3746
619	3783
620	3803
621	3802
622	3792
623	3839
624	3809
625	3790
626	3793
627	3825
628	3780
629	3798
630	3808
631	3817
632	3814
633	3864
634	3858
635	3853
636	3867
637	3900
638	3862
639	3880
640	3921
641	3954
642	3953
643	3950
644	3932
645	3880
646	3859
647	3903
648	3924
649	3883
650	3944
651	3946
652	3883
653	3974
654	3939
655	3975
656	3958
657	3980
658	3979
659	3968
660	3962
661	3929
662	3911
663	3940
664	3937
665	3900
666	3957
667	3912
668	3975
669	3963
670	3979
671	3913
672	3985
673	4003
674	3984
675	3938
676	3938
677	3961
678	3958
679	3962
680	3927
681	3970
682	4022
683	4007
684	4012
685	4043
686	3974
687	4006
688	4019
689	4042
690	4047
691	4015
692	4054
693	4026
694	4043
695	4026
696	4015
697	4040
698	4010
699	4012
700	4037
701	4085
702	4038
703	4036
704	4050
705	4080
706	4070
707	4075
708	4062
709	4055
710	4065
711	4075
712	4067
713	4108
714	4053
715	4098
716	4032
717	4064
718	4103
719	4087
720	4076
721	4079
722	4053
723	4057
724	4036
725	4128
726	4123
727	4092
728	4122
729	4076
730	4047
731	4099
732	4036
733	4131
734	4058
735	4053
736	4102
737	4110
738	4077
739	4110
740	4084
741	4081
742	4093
743	4129
744	4085
745	4098
746	4094
747	4056
748	4129
749	4074
750	4064
751	4080
752	4083
753	4102
754	4118
755	4114
756	4121
757	4117
758	4125
759	4108
760	4098
761	4063
762	4063
763	4077
764	4094
765	4126
766	4088
767	4084
768	4085
769	4084
770	4096
771	4103
772	4107
773	4099
774	4117
775	4076
776	3910
777	4057
778	4114
779	4087
780	4049
781	4061
782	4087
783	4099
784	4130
785	4075
786	4082
787	4105
788	4084
789	4135
790	4079
791	4072
792	4144
793	4134
794	4112
795	4158
796	4123
797	4138
798	4122
799	4103
800	4092
801	4107
802	4132
803	4155
804	4092
805	4117
806	4132
807	4152
808	4118
