99736	1
99757	2
99769	3
99784	4
99814	5
99830	6
99835	7
99863	8
99905	9
99916	10
99995	11
99999	12
100008	13
100032	14
100116	15
100201	16
100213	17
100234	18
100236	19
100261	20
100311	21
100320	22
100336	23
100383	24
100413	25
100541	26
100586	27
100618	28
100712	29
100715	30
100752	31
100800	32
100939	33
100949	34
100981	35
101027	36
101037	37
101070	38
101218	39
101245	40
101250	41
101252	42
101278	43
101288	44
101300	45
101302	46
101341	47
101390	48
101400	49
101411	50
101468	51
101476	52
101563	53
101575	54
101633	55
101705	56
101736	57
101793	58
101846	59
101903	60
101938	61
101947	62
102011	63
102017	64
102048	65
102084	66
102143	67
102214	68
102276	69
102284	70
102352	71
102370	72
102426	73
102437	74
102485	75
102490	76
102538	77
102551	78
102554	79
102608	80
102616	81
102618	82
102627	83
102630	84
102646	85
102661	86
102697	87
102700	88
102710	89
102721	90
102770	91
102788	92
102796	93
102833	94
102837	95
102889	96
102943	97
102972	98
102982	99
102996	100
103004	101
103015	102
103023	103
103054	104
103091	105
103092	106
103109	107
103121	108
103159	109
103164	110
103197	111
103201	112
103213	113
103222	114
103244	115
103248	116
103254	117
103286	118
103309	119
103356	120
103362	121
103368	122
103374	123
103416	124
103424	125
103432	126
103438	127
103504	128
103526	129
103644	130
103657	131
103736	132
103759	133
103803	134
103851	135
103861	136
103868	137
103874	138
103881	139
103888	140
103897	141
103903	142
103955	143
103965	144
104021	145
104023	146
104024	147
104043	148
104058	149
104102	150
104144	151
104159	152
104170	153
104212	154
104223	155
104245	156
104250	157
104266	158
104267	159
104268	160
104269	161
104281	162
104288	163
104291	164
104320	165
104357	166
104364	167
104365	168
104371	169
104375	170
104420	171
104423	172
104432	173
104434	174
104435	175
104466	176
104472	177
104475	178
104488	179
104490	180
104532	181
104538	182
104541	183
104543	184
104557	185
104599	186
104607	187
104608	188
104614	189
104615	190
104621	191
104634	192
104654	193
104698	194
104703	195
104706	196
104707	197
104712	198
104720	199
104767	200
104773	201
104778	202
104788	203
104792	204
104796	205
104797	206
104801	207
104802	208
104806	209
104808	210
104811	211
104818	212
104824	213
104826	214
104845	215
104910	216
104912	217
104919	218
104927	219
104928	220
104939	221
104941	222
104950	223
104961	224
104962	225
104963	226
104965	227
104969	228
104990	229
104991	230
105041	231
105042	232
105045	233
105051	234
105055	235
105060	236
105061	237
105103	238
105108	239
105109	240
105128	241
105143	242
105147	243
105151	244
105157	245
105166	246
105198	247
105199	248
105201	249
105234	250
105237	251
105272	252
105277	253
105278	254
105281	255
105283	256
105313	257
105318	258
105323	259
105328	260
105330	261
105337	262
105356	263
105361	264
105363	265
105366	266
105419	267
105425	268
105426	269
105441	270
105446	271
105455	272
105470	273
105480	274
105487	275
105494	276
105496	277
105499	278
105521	279
105561	280
105572	281
105577	282
105594	283
105599	284
105609	285
105614	286
105617	287
105618	288
105629	289
105645	290
105650	291
105655	292
105660	293
105664	294
105668	295
105673	296
105710	297
105743	298
105747	299
105755	300
105762	301
105763	302
105764	303
105766	304
105768	305
105769	306
105789	307
105803	308
105804	309
105808	310
105810	311
105813	312
105815	313
105816	314
105828	315
105831	316
105834	317
105843	318
105844	319
105851	320
105865	321
105869	322
105871	323
105876	324
105881	325
105888	326
105891	327
105901	328
105907	329
105932	330
105934	331
105946	332
105950	333
105962	334
105964	335
105973	336
105974	337
105977	338
105985	339
105993	340
105996	341
106023	342
106029	343
106030	344
106042	345
106050	346
106055	347
106063	348
106074	349
106098	350
106106	351
106109	352
106112	353
106112	354
106112	2.36873	354
