113308	40.2909	1542.67
113288	41.9321	1548.33
113171	47.3654	1649.67
113300	39.4863	1621
113112	40.8823	1568.33
113368	43.6646	1598
113457	44.7278	1656.33
113343	42.4097	1505.33
113383	45.3496	1667
113488	42.4186	1559.33
20585	0.080255	316
35646	0.205982	457
4608	0.0177933	179
16924	0.112358	359
36319	0.299473	494.667
62767	0.616403	707.333
7028	0.0535963	246
25901	0.259467	476
56056	0.930221	759
97197	1.81487	913
18040.1	0.0638733	246
18207.3	0.059613	264.667
18034.4	0.0687667	274
18094.6	0.076535	263.333
18021.5	0.095074	314
18021.8	0.0487363	178
18162.8	0.0706207	283
18109.2	0.0579403	267
17814.5	0.0627603	255
18046.9	0.0698153	300.667
