1	100509
2	100509
3	100509
4	100509
5	100509
6	100509
7	100509
8	100509
9	100509
10	103550
11	103550
12	103550
13	103550
14	103550
15	103550
16	103550
17	103550
18	103550
19	103550
20	104914
21	104914
22	104914
23	104914
24	104914
25	104914
26	104914
27	104914
28	104914
29	104914
30	105077
31	105077
32	105077
33	105077
34	105077
35	105077
36	105077
37	105077
38	105077
39	105077
40	105054
41	105054
42	105054
43	105054
44	105054
45	105054
46	105054
47	105054
48	105054
49	105054
50	105878
51	105878
52	105878
53	105878
54	105878
55	105878
56	105878
57	105878
58	105878
59	105878
60	106197
61	106197
62	106197
63	106197
64	106197
65	106197
66	106197
67	106197
68	106197
69	106197
70	106619
71	106619
72	106619
73	106619
74	106619
75	106619
76	106619
77	106619
78	106619
79	106619
80	106717
81	106717
82	106717
83	106717
84	106717
85	106717
86	106717
87	106717
88	106717
89	106717
90	107356
91	107356
92	107356
93	107356
94	107356
95	107356
96	107356
97	107356
98	107356
99	107356
100	107406
101	107406
102	107406
103	107406
104	107406
105	107406
106	107406
107	107406
108	107406
109	107406
110	108045
111	108045
112	108045
113	108045
114	108045
115	108045
116	108045
117	108045
118	108045
119	108045
120	108067
121	108067
122	108067
123	108067
124	108067
125	108067
126	108067
127	108067
128	108067
129	108067
130	108135
131	108135
132	108135
133	108135
134	108135
135	108135
136	108135
137	108135
138	108135
139	108135
140	108558
141	108558
142	108558
143	108558
144	108558
145	108558
146	108558
147	108558
148	108558
149	108558
150	108718
151	108718
152	108718
153	108718
154	108718
155	108718
156	108718
157	108718
158	108718
159	108718
160	108909
161	108909
162	108909
163	108909
164	108909
165	108909
166	108909
167	108909
168	108909
169	108909
170	108782
171	108782
172	108782
173	108782
174	108782
175	108782
176	108782
177	108782
178	108782
179	108782
180	109273
181	109273
182	109273
183	109273
184	109273
185	109273
186	109273
187	109273
188	109273
189	109273
190	109159
191	109159
192	109159
193	109159
194	109159
195	109159
196	109159
197	109159
198	109159
199	109159
200	109404
201	109404
202	109404
203	109404
204	109404
205	109404
206	109404
207	109404
208	109404
209	109404
210	109313
211	109313
212	109313
213	109313
214	109313
215	109313
216	109313
217	109313
218	109313
219	109313
220	109613
221	109613
222	109613
223	109613
224	109613
225	109613
226	109613
227	109613
228	109613
229	109613
230	109818
231	109818
232	109818
233	109818
234	109818
235	109818
236	109818
237	109818
238	109818
239	109818
240	109862
241	109862
242	109862
243	109862
244	109862
245	109862
246	109862
247	109862
248	109862
249	109862
250	109917
251	109917
252	109917
253	109917
254	109917
255	109917
256	109917
257	109917
258	109917
259	109917
260	110035
261	110035
262	110035
263	110035
264	110035
265	110035
266	110035
267	110035
268	110035
269	110035
270	110061
271	110061
272	110061
273	110061
274	110061
275	110061
276	110061
277	110061
278	110061
279	110061
280	110127
281	110127
282	110127
283	110127
284	110127
285	110127
286	110127
