50
112097	0.405542	1
112075	0.43216	1
112069	0.439282	1
112089	0.417449	1
112069	0.475049	1
112097	0.532502	1
112058	0.470945	1
112094	0.466154	1
112054	0.435136	1
111957	0.449231	1
112006	0.420317	1
112075	0.431007	1
112119	0.414185	1
112078	0.435949	1
112081	0.422428	1
112032	0.418086	1
112069	0.4449	1
111994	0.455037	1
112080	0.450968	1
112052	0.41167	1
112090	0.418024	1
112017	0.41598	1
112067	0.414691	1
112078	0.412024	1
112000	0.410114	1
111987	0.414481	1
111990	0.419125	1
112118	0.484065	1
112065	0.470556	1
112118	0.622984	1
112090	0.494574	1
112096	0.455316	1
112086	0.418999	1
112095	0.410363	1
112108	0.419719	1
112160	0.414999	1
112050	0.414306	1
112035	0.409314	1
112006	0.419126	1
112124	0.411601	1
112098	0.414787	1
112084	0.413471	1
112003	0.409782	1
112074	0.416063	1
112079	0.412243	1
112037	0.427929	1
112007	0.426869	1
112060	0.430112	1
112029	0.431691	1
112086	0.426809	1
112205	0.410872	1
112088	0.412292	1
112212	0.41084	1
112150	0.409206	1
112200	0.410492	1
112142	0.427813	1
112216	0.432421	1
112201	0.418136	1
112170	0.414514	1
112281	0.418734	1
112248	0.426081	1
112239	0.409889	1
