110783	0.0698885	10119.3
110755	0.0675791	10212.1
110694	0.0687969	10468.4
110849	0.0671837	10076.2
110850	0.0711271	10472.4
110886	0.0696495	10452.8
110859	0.0720882	10480.4
110765	0.0725582	10186.3
110794	0.0706882	10293.2
110809	0.0691525	10188.4
20481.1	0.0040066	3583.47
35462.4	0.00564903	4629.77
4333.27	0.0017272	1216.67
16441.1	0.0034138	2578
36045.3	0.00609723	4695.23
62444	0.00850483	6311.6
6594.37	0.002594	1465.23
25258.2	0.0059226	3642.63
55540.3	0.0107726	6704.03
96713.9	0.0163185	9770.63
17656.1	0.0029151	1609.33
17828.3	0.00312513	1742.17
17647.9	0.00286893	1621.23
17549.3	0.0026749	1505.93
17675.8	0.00291507	1623
17574.5	0.0027906	1544.03
17692.6	0.00258927	1439.33
17584.4	0.0028796	1607.5
17465.7	0.00327023	1862.17
17638.2	0.0029447	1662.6
